bank_id;card_id;transaction_date;amount;designation;founding_date;name;card_type;branch_id;branch_location
266;642;2025-08-18;319,99;Lusitania Bank;2025-03-14;Prepaid Travel Card;prepaid;;Porto - Boavista
153;564;2033-06-05;1320,63;Credito Nacional;2024-07-15;Platinum Visa;premium credit;;Guimaraes - Centro
403;676;2029-01-12;449,32;Banco Atlantico;2024-03-10;Prepaid Travel Card;prepaid;147,0;Guimaraes - Centro
284;526;2023-09-05;1091,95;Lusitania Bank;2022-08-04;Gold Mastercard;credit;47,0;Guimaraes - Centro
284;526;2023-09-05;433,72;Lusitania Bank;2022-08-04;Gold Mastercard;credit;159,0;Leiria - Centro
358;417;2029-06-01;2668,95;FinPrime Bank;2023-07-19;Corporate Mastercard;business credit;;Leiria - Centro
179;97;2032-07-13;2880,14;Banco Horizonte;2025-06-06;Premium Black Mastercard;premium credit;;Coimbra - Baixa
466;338;2021-08-26;132,94;FinPrime Bank;2021-06-19;Green Debit Card;debit;;Lisboa - Saldanha
456;402;2023-07-11;63,19;Nova Caixa;2022-04-14;Student Debit;debit;;Coimbra - Baixa
96;862;2026-10-31;901,14;Nova Caixa;2023-10-15;Premium Black Mastercard;premium credit;;Guimaraes - Centro
353;62;2028-07-10;104,61;Banco Horizonte;2025-09-08;Student Debit;debit;72,0;Lisboa - Saldanha
89;36;2022-07-10;1243,07;Banco Horizonte;2021-08-20;Classic Visa;credit;;Aveiro - Forum
445;705;2024-07-12;3472,37;Banco Atlantico;2022-11-03;Business Gold Mastercard;business credit;105,0;Coimbra - Baixa
226;410;2024-09-07;695,07;FinPrime Bank;2022-02-05;Classic Visa;credit;38,0;Viseu - Rossio
339;942;2025-11-18;180,0;Credito Nacional;2024-07-28;Business Debit;debit;69,0;Leiria - Centro
366;523;2025-06-13;113,37;Nova Caixa;2024-06-23;Prepaid Travel Card;prepaid;;Porto - Boavista
123;74;2025-07-15;132,82;Credito Nacional;2021-04-20;Everyday Debit;debit;50,0;Setubal - Avenida Luisa Todi
399;458;2025-08-15;1198,36;Credito Nacional;2023-06-06;Gold Mastercard;credit;;Lisboa - Saldanha
253;682;2022-05-28;550,71;Banco Atlantico;2021-10-10;Classic Visa;credit;49,0;Leiria - Centro
62;482;2029-08-09;29,1;Lusitania Bank;2021-11-02;Everyday Debit;debit;;Aveiro - Forum
221;619;2031-09-07;135,12;Banco Horizonte;2023-02-24;Business Debit;debit;;Lisboa - Saldanha
154;875;2023-03-18;4199,0;FinPrime Bank;2022-06-08;Business Gold Mastercard;business credit;19,0;Leiria - Centro
328;223;2022-07-13;1600,0;FinPrime Bank;2022-01-20;Classic Visa;credit;;Guimaraes - Centro
139;611;2033-05-17;610,72;Banco Atlantico;2023-07-22;Gold Mastercard;credit;173,0;Braga - Centro
476;270;2022-11-29;100,94;Lusitania Bank;2022-01-05;Green Debit Card;debit;;Faro - Centro
119;800;2028-06-22;350,03;Banco Horizonte;2023-02-27;Golden Visa;credit;;Braga - Centro
420;50;2025-04-15;1162,81;Nova Caixa;2022-10-13;Gold Mastercard;credit;;Porto - Boavista
83;630;2024-09-26;376,63;Banco Horizonte;2022-04-04;Golden Visa;credit;;Braga - Centro
83;764;2028-06-04;795,17;Banco Horizonte;2022-04-04;Gold Mastercard;credit;;Faro - Centro
304;352;2026-03-24;1360,94;FinPrime Bank;2025-04-07;Premium Black Mastercard;premium credit;;Setubal - Avenida Luisa Todi
103;622;2023-11-08;959,12;Banco Atlantico;2023-09-14;Travel Rewards Visa;credit;;Setubal - Avenida Luisa Todi
482;743;2030-04-03;2084,02;Lusitania Bank;2026-02-09;Premium Black Mastercard;premium credit;156,0;Faro - Centro
347;190;2022-06-08;2043,13;Banco Horizonte;2021-11-11;Platinum Visa;premium credit;;Leiria - Centro
247;954;2022-12-08;785,27;Banco Atlantico;2021-07-09;Classic Visa;credit;114,0;Aveiro - Forum
400;461;2031-12-11;823,11;FinPrime Bank;2025-11-19;Classic Visa;credit;;Lisboa - Saldanha
220;482;2028-04-11;180,0;FinPrime Bank;2021-06-02;Everyday Debit;debit;;Lisboa - Saldanha
77;888;2026-01-29;2899,55;Banco Horizonte;2023-11-18;Infinite Visa;premium credit;;Porto - Boavista
41;820;2029-03-25;1626,71;Banco Horizonte;2024-03-04;Infinite Visa;premium credit;155,0;Coimbra - Baixa
445;935;2028-06-15;68,36;Banco Atlantico;2022-11-03;Visa Electron;debit;105,0;Coimbra - Baixa
123;212;2022-05-20;5935,07;Credito Nacional;2021-04-20;Business Gold Mastercard;business credit;50,0;Setubal - Avenida Luisa Todi
125;930;2028-07-11;1340,68;Banco Horizonte;2025-11-24;Premium Black Mastercard;premium credit;;Faro - Centro
311;233;2023-01-24;2304,0;Banco Horizonte;2021-03-26;Premium Black Mastercard;premium credit;;Aveiro - Forum
66;661;2033-07-31;39,77;Nova Caixa;2025-05-26;Green Debit Card;debit;;Setubal - Avenida Luisa Todi
496;895;2027-07-21;87,24;FinPrime Bank;2025-08-11;Student Debit;debit;30,0;Setubal - Avenida Luisa Todi
293;304;2035-09-27;53,28;Banco Horizonte;2025-10-06;Green Debit Card;debit;;Leiria - Centro
245;155;2029-06-12;585,45;Banco Horizonte;2022-11-17;Classic Visa;credit;;Guimaraes - Centro
234;212;2027-02-22;3929,59;Nova Caixa;2023-05-05;Business Gold Mastercard;business credit;;Aveiro - Forum
319;496;2023-12-21;3099,26;Banco Atlantico;2021-03-27;Platinum Visa;premium credit;150,0;Setubal - Avenida Luisa Todi
220;384;2021-10-24;566,56;FinPrime Bank;2021-06-02;Travel Rewards Visa;credit;;Lisboa - Saldanha
443;264;2026-05-12;6265,86;Banco Horizonte;2024-02-22;Corporate Mastercard;business credit;;Leiria - Centro
59;566;2025-12-04;51,16;Banco Horizonte;2022-11-01;Debit Plus;debit;193,0;Braga - Centro
368;376;2023-10-07;1197,99;Lusitania Bank;2023-02-02;Classic Visa;credit;;Lisboa - Saldanha
156;389;2030-04-11;75,07;Nova Caixa;2025-12-27;Green Debit Card;debit;;Braga - Centro
103;146;2024-04-01;1306,16;Banco Atlantico;2023-09-14;Travel Rewards Visa;credit;;Braga - Centro
159;510;2026-11-18;75,02;Credito Nacional;2024-04-09;Visa Electron;debit;;Lisboa - Saldanha
421;649;2023-03-15;1617,52;Banco Atlantico;2023-02-24;Platinum Visa;premium credit;;Viseu - Rossio
339;74;2025-01-02;125,45;Credito Nacional;2024-07-28;Everyday Debit;debit;69,0;Leiria - Centro
433;933;2030-04-21;115,34;Banco Atlantico;2022-10-03;Green Debit Card;debit;;Viseu - Rossio
18;520;2026-01-25;617,92;Nova Caixa;2022-09-25;Travel Rewards Visa;credit;;Coimbra - Baixa
280;337;2023-01-04;1062,05;FinPrime Bank;2022-07-26;Silver Mastercard;credit;;Braga - Centro
205;235;2023-08-27;758,17;Banco Atlantico;2022-05-29;Silver Mastercard;credit;;Porto - Boavista
261;886;2029-12-24;871,9;Credito Nacional;2025-12-14;Classic Visa;credit;;Guimaraes - Centro
437;794;2023-09-04;2710,51;Banco Horizonte;2022-10-23;Premium Black Mastercard;premium credit;42,0;Lisboa - Saldanha
435;375;2025-01-10;401,04;Credito Nacional;2023-11-11;Golden Visa;credit;36,0;Faro - Centro
348;817;2027-07-01;811,08;Nova Caixa;2021-08-23;Golden Visa;credit;27,0;Guimaraes - Centro
165;94;2034-01-17;1720,6;Credito Nacional;2025-03-27;Corporate Mastercard;business credit;;Faro - Centro
444;380;2030-06-03;54,75;Nova Caixa;2025-04-03;Everyday Debit;debit;106,0;Faro - Centro
466;137;2024-08-03;766,98;FinPrime Bank;2021-06-19;Golden Visa;credit;;Leiria - Centro
238;352;2029-03-26;3733,43;FinPrime Bank;2024-08-11;Premium Black Mastercard;premium credit;;Viseu - Rossio
225;286;2029-07-01;720,73;Credito Nacional;2024-07-02;Silver Mastercard;credit;;Braga - Centro
416;440;2030-04-01;77,48;Lusitania Bank;2023-04-08;Green Debit Card;debit;18,0;Viseu - Rossio
70;808;2029-05-12;2852,26;FinPrime Bank;2021-08-27;Corporate Mastercard;business credit;;Guimaraes - Centro
470;874;2023-11-07;112,54;Lusitania Bank;2021-06-30;Business Debit;debit;;Lisboa - Saldanha
291;505;2026-12-18;1308,57;Credito Nacional;2025-10-18;Premium Black Mastercard;premium credit;;Porto - Boavista
88;524;2026-10-23;401,17;FinPrime Bank;2024-07-12;Silver Mastercard;credit;;Guimaraes - Centro
272;213;2025-10-06;7000,0;Lusitania Bank;2024-08-05;Corporate Mastercard;business credit;;Viseu - Rossio
492;596;2034-05-13;996,39;Nova Caixa;2026-01-21;Golden Visa;credit;74,0;Aveiro - Forum
178;657;2031-12-01;65,13;FinPrime Bank;2022-10-30;Student Debit;debit;;Guimaraes - Centro
252;438;2024-08-28;224,87;Nova Caixa;2021-09-05;Prepaid Travel Card;prepaid;39,0;Leiria - Centro
12;503;2027-06-30;613,47;Nova Caixa;2025-08-15;Travel Rewards Visa;credit;;Guimaraes - Centro
266;661;2034-12-30;48,15;Lusitania Bank;2025-03-14;Green Debit Card;debit;;Aveiro - Forum
12;729;2032-12-15;79,09;Nova Caixa;2025-08-15;Green Debit Card;debit;;Setubal - Avenida Luisa Todi
50;377;2028-10-09;2316,03;Lusitania Bank;2023-07-22;Platinum Visa;premium credit;;Faro - Centro
365;630;2025-02-27;1595,19;Banco Horizonte;2024-07-30;Golden Visa;credit;;Setubal - Avenida Luisa Todi
164;320;2026-06-29;853,99;Lusitania Bank;2025-09-05;Silver Mastercard;credit;191,0;Porto - Boavista
99;197;2023-05-19;1173,89;Credito Nacional;2022-04-16;Travel Rewards Visa;credit;;Setubal - Avenida Luisa Todi
485;418;2029-02-15;700,19;Banco Horizonte;2023-03-26;Travel Rewards Visa;credit;21,0;Porto - Boavista
176;379;2028-01-25;73,54;Lusitania Bank;2024-12-29;Debit Plus;debit;56,0;Faro - Centro
290;765;2025-07-02;92,22;Lusitania Bank;2024-02-01;Visa Electron;debit;;Porto - Boavista
187;109;2025-09-14;141,92;Banco Atlantico;2021-08-08;Business Debit;debit;;Coimbra - Baixa
58;687;2027-10-31;68,57;FinPrime Bank;2024-02-18;Business Debit;debit;;Coimbra - Baixa
428;548;2026-10-24;2559,15;Lusitania Bank;2022-08-19;Infinite Visa;premium credit;;Porto - Boavista
454;417;2032-05-14;3941,16;FinPrime Bank;2023-06-10;Corporate Mastercard;business credit;115,0;Coimbra - Baixa
247;918;2022-10-12;91,37;Banco Atlantico;2021-07-09;Visa Electron;debit;114,0;Aveiro - Forum
472;140;2023-05-08;3525,6;FinPrime Bank;2022-04-27;Infinite Visa;premium credit;;Lisboa - Saldanha
237;353;2023-09-30;316,6;Credito Nacional;2021-03-24;Prepaid Travel Card;prepaid;;Braga - Centro
485;973;2024-05-17;2134,36;Banco Horizonte;2023-03-26;Infinite Visa;premium credit;21,0;Porto - Boavista
191;33;2027-07-12;788,65;Banco Horizonte;2024-12-27;Gold Mastercard;credit;;Porto - Boavista
150;110;2033-07-10;1239,78;Nova Caixa;2025-01-04;Business Gold Mastercard;business credit;;Leiria - Centro
409;447;2025-04-24;85,44;Banco Atlantico;2022-04-18;Debit Plus;debit;;Lisboa - Saldanha
203;56;2025-06-02;54,31;Banco Horizonte;2021-10-16;Debit Plus;debit;70,0;Setubal - Avenida Luisa Todi
269;677;2025-04-29;730,46;Banco Horizonte;2021-03-07;Silver Mastercard;credit;;Viseu - Rossio
337;816;2028-11-20;91,4;Banco Atlantico;2024-01-02;Visa Electron;debit;125,0;Coimbra - Baixa
235;529;2028-05-22;1018,76;Banco Atlantico;2024-03-06;Classic Visa;credit;;Coimbra - Baixa
172;851;2024-07-27;1600,0;FinPrime Bank;2022-03-29;Golden Visa;credit;108,0;Viseu - Rossio
36;899;2030-09-29;180,0;Nova Caixa;2024-10-25;Green Debit Card;debit;64,0;Aveiro - Forum
445;428;2024-08-31;2277,91;Banco Atlantico;2022-11-03;Platinum Visa;premium credit;105,0;Coimbra - Baixa
354;318;2027-09-06;3027,9;Nova Caixa;2024-05-30;Premium Black Mastercard;premium credit;60,0;Setubal - Avenida Luisa Todi
143;195;2026-04-11;2926,27;Banco Horizonte;2021-11-29;Business Gold Mastercard;business credit;48,0;Viseu - Rossio
185;468;2032-08-18;3934,48;Banco Horizonte;2025-07-04;Corporate Mastercard;business credit;53,0;Braga - Centro
192;301;2025-07-23;2548,44;Nova Caixa;2023-03-21;Premium Black Mastercard;premium credit;;Lisboa - Saldanha
63;966;2026-11-25;496,11;Credito Nacional;2025-03-31;Silver Mastercard;credit;104,0;Aveiro - Forum
481;793;2023-01-24;73,46;Banco Atlantico;2021-08-03;Student Debit;debit;37,0;Guimaraes - Centro
126;15;2029-11-25;39,59;Nova Caixa;2026-01-29;Green Debit Card;debit;;Guimaraes - Centro
472;58;2024-04-12;84,73;FinPrime Bank;2022-04-27;Business Debit;debit;;Aveiro - Forum
194;54;2021-11-27;2249,23;Lusitania Bank;2021-07-01;Platinum Visa;premium credit;;Leiria - Centro
281;857;2028-07-29;89,19;Banco Horizonte;2025-10-29;Business Debit;debit;89,0;Leiria - Centro
389;318;2032-10-01;1387,93;Banco Horizonte;2023-09-02;Premium Black Mastercard;premium credit;73,0;Braga - Centro
81;111;2021-05-31;3435,11;Credito Nacional;2021-05-10;Corporate Mastercard;business credit;;Porto - Boavista
435;999;2023-11-24;336,18;Credito Nacional;2023-11-11;Prepaid Travel Card;prepaid;36,0;Faro - Centro
6;480;2026-05-20;2884,5;Nova Caixa;2024-12-01;Infinite Visa;premium credit;;Viseu - Rossio
44;36;2027-08-31;926,37;Lusitania Bank;2022-09-26;Classic Visa;credit;;Aveiro - Forum
346;285;2025-07-27;265,11;FinPrime Bank;2025-04-15;Prepaid Travel Card;prepaid;;Aveiro - Forum
377;712;2027-07-30;86,17;Banco Horizonte;2025-04-16;Green Debit Card;debit;;Leiria - Centro
197;983;2023-08-11;920,54;Banco Horizonte;2021-12-09;Silver Mastercard;credit;;Porto - Boavista
425;48;2034-09-13;655,1;Banco Horizonte;2026-01-08;Silver Mastercard;credit;182,0;Lisboa - Saldanha
373;219;2025-09-14;60,38;Banco Atlantico;2024-03-14;Green Debit Card;debit;111,0;Porto - Boavista
46;921;2024-06-22;1895,33;FinPrime Bank;2021-12-01;Platinum Visa;premium credit;;Porto - Boavista
362;550;2025-12-22;112,24;Lusitania Bank;2024-06-07;Everyday Debit;debit;;Leiria - Centro
346;995;2025-12-23;5128,21;FinPrime Bank;2025-04-15;Corporate Mastercard;business credit;;Porto - Boavista
390;50;2027-02-01;1290,86;Nova Caixa;2024-07-20;Gold Mastercard;credit;;Porto - Boavista
290;544;2030-10-30;60,53;Lusitania Bank;2024-02-01;Visa Electron;debit;;Leiria - Centro
410;306;2033-09-27;180,0;Lusitania Bank;2024-06-20;Visa Electron;debit;;Viseu - Rossio
368;654;2024-12-31;2510,49;Lusitania Bank;2023-02-02;Business Gold Mastercard;business credit;;Leiria - Centro
240;441;2025-09-15;723,05;Nova Caixa;2025-02-02;Gold Mastercard;credit;;Setubal - Avenida Luisa Todi
102;859;2022-08-22;6481,1;Nova Caixa;2021-09-18;Corporate Mastercard;business credit;87,0;Guimaraes - Centro
464;84;2028-01-14;352,04;Lusitania Bank;2022-01-06;Gold Mastercard;credit;;Setubal - Avenida Luisa Todi
344;31;2022-07-04;864,62;Lusitania Bank;2021-04-08;Silver Mastercard;credit;5,0;Coimbra - Baixa
400;319;2030-11-21;268,42;FinPrime Bank;2025-11-19;Prepaid Travel Card;prepaid;;Lisboa - Saldanha
142;103;2025-10-19;403,22;FinPrime Bank;2022-05-12;Golden Visa;credit;162,0;Lisboa - Saldanha
207;302;2023-03-14;155,47;Credito Nacional;2022-08-31;Prepaid Travel Card;prepaid;;Lisboa - Saldanha
375;941;2023-08-15;162,11;Credito Nacional;2021-07-14;Everyday Debit;debit;177,0;Guimaraes - Centro
471;804;2025-10-28;119,73;Credito Nacional;2023-01-27;Debit Plus;debit;35,0;Coimbra - Baixa
471;804;2025-10-28;148,62;Credito Nacional;2023-01-27;Debit Plus;debit;142,0;Lisboa - Saldanha
471;804;2025-10-28;55,0;Credito Nacional;2023-01-27;Debit Plus;debit;168,0;Viseu - Rossio
474;935;2021-12-22;106,81;Nova Caixa;2021-07-26;Visa Electron;debit;17,0;Guimaraes - Centro
139;973;2027-08-24;4500,0;Banco Atlantico;2023-07-22;Infinite Visa;premium credit;173,0;Braga - Centro
313;577;2025-07-04;719,46;Banco Atlantico;2023-12-30;Gold Mastercard;credit;;Coimbra - Baixa
444;637;2027-08-03;3666,21;Nova Caixa;2025-04-03;Business Gold Mastercard;business credit;106,0;Faro - Centro
163;822;2024-04-11;93,02;Banco Atlantico;2022-12-12;Everyday Debit;debit;57,0;Guimaraes - Centro
163;822;2029-01-30;87,58;Banco Atlantico;2022-12-12;Everyday Debit;debit;81,0;Porto - Boavista
163;822;2032-02-27;62,65;Banco Atlantico;2022-12-12;Everyday Debit;debit;149,0;Leiria - Centro
131;807;2030-01-28;3654,22;Banco Horizonte;2024-02-20;Business Gold Mastercard;business credit;;Leiria - Centro
41;620;2030-10-12;7000,0;Banco Horizonte;2024-03-04;Business Gold Mastercard;business credit;155,0;Coimbra - Baixa
235;72;2025-11-11;2233,02;Banco Atlantico;2024-03-06;Infinite Visa;premium credit;;Leiria - Centro
286;155;2033-04-06;1491,52;FinPrime Bank;2025-01-06;Classic Visa;credit;92,0;Lisboa - Saldanha
28;927;2024-06-19;7000,0;FinPrime Bank;2023-07-12;Corporate Mastercard;business credit;126,0;Faro - Centro
196;171;2029-01-20;539,27;FinPrime Bank;2021-09-20;Golden Visa;credit;;Setubal - Avenida Luisa Todi
242;238;2027-10-25;121,19;Lusitania Bank;2022-07-24;Visa Electron;debit;;Leiria - Centro
442;517;2027-12-18;51,68;FinPrime Bank;2025-02-28;Business Debit;debit;;Guimaraes - Centro
191;386;2033-03-02;2134,47;Banco Horizonte;2024-12-27;Premium Black Mastercard;premium credit;;Faro - Centro
406;830;2024-10-15;1600,0;FinPrime Bank;2023-02-02;Silver Mastercard;credit;;Leiria - Centro
160;26;2024-09-04;4940,38;FinPrime Bank;2023-03-01;Corporate Mastercard;business credit;158,0;Viseu - Rossio
160;26;2024-09-04;4166,88;FinPrime Bank;2023-03-01;Corporate Mastercard;business credit;185,0;Coimbra - Baixa
205;786;2025-08-17;1267,67;Banco Atlantico;2022-05-29;Infinite Visa;premium credit;;Coimbra - Baixa
6;775;2029-01-28;598,56;Nova Caixa;2024-12-01;Travel Rewards Visa;credit;;Viseu - Rossio
472;166;2024-11-30;204,14;FinPrime Bank;2022-04-27;Prepaid Travel Card;prepaid;;Aveiro - Forum
113;205;2030-10-06;484,03;Banco Horizonte;2026-02-15;Golden Visa;credit;;Aveiro - Forum
345;598;2025-01-19;3465,84;Credito Nacional;2022-09-30;Platinum Visa;premium credit;80,0;Setubal - Avenida Luisa Todi
194;607;2022-11-03;3233,13;Lusitania Bank;2021-07-01;Premium Black Mastercard;premium credit;;Coimbra - Baixa
180;654;2035-06-12;3292,18;Nova Caixa;2025-11-09;Business Gold Mastercard;business credit;;Setubal - Avenida Luisa Todi
38;980;2030-01-22;70,39;Lusitania Bank;2022-11-02;Student Debit;debit;41,0;Porto - Boavista
457;433;2024-02-13;5140,15;Banco Atlantico;2022-05-22;Business Gold Mastercard;business credit;;Coimbra - Baixa
26;498;2024-01-31;180,0;Lusitania Bank;2023-09-21;Debit Plus;debit;;Porto - Boavista
68;168;2024-02-28;151,85;Lusitania Bank;2022-06-07;Green Debit Card;debit;8,0;Viseu - Rossio
420;589;2025-08-06;97,7;Nova Caixa;2022-10-13;Student Debit;debit;;Faro - Centro
103;751;2024-08-01;3631,34;Banco Atlantico;2023-09-14;Platinum Visa;premium credit;;Guimaraes - Centro
211;176;2032-08-19;150,1;Banco Atlantico;2025-08-14;Everyday Debit;debit;;Leiria - Centro
335;729;2027-10-03;99,84;Banco Horizonte;2025-11-17;Green Debit Card;debit;;Porto - Boavista
423;596;2023-11-14;873,87;Credito Nacional;2022-12-28;Golden Visa;credit;;Aveiro - Forum
379;287;2021-05-25;71,04;Banco Atlantico;2021-02-25;Green Debit Card;debit;;Coimbra - Baixa
80;193;2031-03-07;139,98;Lusitania Bank;2023-10-11;Everyday Debit;debit;;Braga - Centro
50;18;2032-10-20;744,53;Lusitania Bank;2023-07-22;Golden Visa;credit;;Faro - Centro
152;994;2030-06-12;2191,0;Lusitania Bank;2024-07-30;Business Gold Mastercard;business credit;63,0;Braga - Centro
32;256;2030-06-17;505,09;Lusitania Bank;2025-03-25;Golden Visa;credit;93,0;Braga - Centro
340;781;2022-02-06;793,81;FinPrime Bank;2021-11-01;Gold Mastercard;credit;;Guimaraes - Centro
378;514;2022-01-24;1427,47;Nova Caixa;2021-06-08;Infinite Visa;premium credit;183,0;Braga - Centro
344;243;2023-07-03;180,0;Lusitania Bank;2021-04-08;Debit Plus;debit;5,0;Coimbra - Baixa
23;297;2028-12-18;4561,82;Banco Horizonte;2021-12-30;Business Gold Mastercard;business credit;;Braga - Centro
367;914;2023-11-23;242,19;Banco Atlantico;2023-08-03;Prepaid Travel Card;prepaid;139,0;Leiria - Centro
155;473;2026-11-12;888,09;Banco Horizonte;2025-08-06;Silver Mastercard;credit;;Aveiro - Forum
327;37;2025-10-16;3308,37;Credito Nacional;2025-05-02;Platinum Visa;premium credit;;Faro - Centro
249;254;2031-10-16;903,19;Credito Nacional;2023-04-28;Gold Mastercard;credit;;Coimbra - Baixa
285;585;2024-06-07;57,23;Credito Nacional;2021-08-27;Business Debit;debit;178,0;Viseu - Rossio
67;821;2027-05-21;87,55;Banco Atlantico;2024-05-11;Debit Plus;debit;;Leiria - Centro
394;90;2029-09-30;82,06;FinPrime Bank;2024-11-17;Debit Plus;debit;;Faro - Centro
309;683;2029-09-14;1824,38;Credito Nacional;2025-08-01;Platinum Visa;premium credit;;Porto - Boavista
95;248;2028-02-23;535,24;Banco Horizonte;2024-10-30;Travel Rewards Visa;credit;180,0;Setubal - Avenida Luisa Todi
381;513;2024-06-21;3547,74;Credito Nacional;2024-06-02;Platinum Visa;premium credit;157,0;Guimaraes - Centro
128;301;2023-10-19;2898,17;Lusitania Bank;2022-02-10;Premium Black Mastercard;premium credit;;Aveiro - Forum
49;452;2023-06-20;1021,1;Banco Atlantico;2021-02-21;Travel Rewards Visa;credit;;Aveiro - Forum
426;455;2031-07-09;122,78;Nova Caixa;2023-08-21;Prepaid Travel Card;prepaid;101,0;Porto - Boavista
260;67;2027-03-10;663,57;Lusitania Bank;2024-09-30;Gold Mastercard;credit;1,0;Porto - Boavista
297;115;2025-05-11;579,11;Credito Nacional;2023-04-29;Prepaid Travel Card;prepaid;;Lisboa - Saldanha
102;950;2025-02-28;112,59;Nova Caixa;2021-09-18;Green Debit Card;debit;87,0;Guimaraes - Centro
395;321;2034-11-14;51,7;Banco Horizonte;2025-06-11;Green Debit Card;debit;141,0;Porto - Boavista
108;213;2027-09-27;7000,0;Nova Caixa;2023-12-28;Corporate Mastercard;business credit;;Braga - Centro
465;627;2025-12-10;27,52;Credito Nacional;2025-06-28;Green Debit Card;debit;;Coimbra - Baixa
315;60;2024-10-22;3810,43;Credito Nacional;2023-12-15;Corporate Mastercard;business credit;;Faro - Centro
